f_70689_,HEIGHTMAP_SPREAD_DOUBLE,2,
f_162179_,WATER_DEPTH_THRESHOLD,2,
f_162180_,CAVE_SURFACE,2,
f_70692_,RANGE,2,
f_70696_,SPREAD_32_ABOVE,2,
f_70704_,END_GATEWAY,2,
f_70680_,configuredCodec,2,
f_70723_,CODEC,2,
f_70724_,count,2,
f_70725_,extraChance,2,
f_70726_,extraCount,2,
f_27603_,m00,2,
f_27604_,m01,2,
f_27605_,m02,2,
f_27606_,m03,2,
f_27607_,m10,2,
f_27608_,m11,2,
f_27609_,m12,2,
f_27610_,m13,2,
f_27611_,m20,2,
f_27612_,m21,2,
f_27613_,m22,2,
f_27614_,m23,2,
f_27615_,m30,2,
f_27616_,m31,2,
f_27617_,m32,2,
f_27618_,m33,2,
f_162197_,ORDER,2,
f_70955_,ID,2,
f_70976_,villager,2,
f_70977_,item,2,
f_70806_,CODEC,2,
f_70807_,noiseToCountRatio,2,
f_70808_,noiseFactor,2,
f_70809_,noiseOffset,2,
f_162333_,CODEC,2,
f_162334_,maxWaterDepth,2,
f_162354_,CODEC,2,
f_162355_,LOGGER,2,
f_162356_,minX,2,
f_162357_,minY,2,
f_162358_,minZ,2,
f_162359_,maxX,2,
f_162360_,maxY,2,
f_162361_,maxZ,2,
f_71062_,$SwitchMap$net$minecraft$core$Direction,2,
f_71081_,hasPlacedChest,2,
f_162415_,MAX_GEN_DEPTH,2,
f_71101_,HOUSE_TOWER_GENERATOR,2,
f_71102_,TOWER_BRIDGES,2,
f_71103_,TOWER_GENERATOR,2,
f_71104_,TOWER_BRIDGE_GENERATOR,2,
f_71105_,FAT_TOWER_BRIDGES,2,
f_71106_,FAT_TOWER_GENERATOR,2,
f_71176_,shipCreated,2,
f_162432_,GENERATION_HEIGHT,2,
f_71223_,STRUCTURE_LOCATION_IGLOO,2,
f_71224_,STRUCTURE_LOCATION_LADDER,2,
f_71225_,STRUCTURE_LOCATION_LABORATORY,2,
f_71226_,PIVOTS,2,
f_71227_,OFFSETS,2,
f_71267_,placedMainChest,2,
f_71268_,placedHiddenChest,2,
f_71269_,placedTrap1,2,
f_71270_,placedTrap2,2,
f_71271_,STONE_SELECTOR,2,
f_71299_,CURRENT_TO_LEGACY_MAP,2,
f_71300_,LEGACY_TO_CURRENT_MAP,2,
f_71301_,hasLegacyData,2,
f_71302_,dataMap,2,
f_71303_,indexMap,2,
f_71304_,legacyKeys,2,
f_71305_,currentKeys,2,
f_162462_,LOGGER,2,
f_162463_,DEFAULT_SHAFT_WIDTH,2,
f_162464_,DEFAULT_SHAFT_HEIGHT,2,
f_162465_,DEFAULT_SHAFT_LENGTH,2,
f_162466_,MAX_PILLAR_HEIGHT,2,
f_162467_,MAX_CHAIN_HEIGHT,2,
f_162468_,MAX_DEPTH,2,
f_71366_,$SwitchMap$net$minecraft$core$Direction,2,
f_71368_,hasRails,2,
f_71369_,spiderCorridor,2,
f_71370_,hasPlacedSpider,2,
f_71371_,numSections,2,
f_71427_,direction,2,
f_71428_,isTwoFloored,2,
f_71465_,type,2,
f_71484_,childEntranceBoxes,2,
f_162621_,MAX_DEPTH,2,
f_162622_,LOWEST_Y_POSITION,2,
f_71539_,BRIDGE_PIECE_WEIGHTS,2,
f_71540_,CASTLE_PIECE_WEIGHTS,2,
f_71562_,$SwitchMap$net$minecraft$core$Direction,2,
f_162633_,WIDTH,2,
f_162634_,HEIGHT,2,
f_162635_,DEPTH,2,
f_162654_,WIDTH,2,
f_162655_,HEIGHT,2,
f_162656_,DEPTH,2,
f_71597_,selfSeed,2,
f_162671_,WIDTH,2,
f_162672_,HEIGHT,2,
f_162673_,DEPTH,2,
f_162689_,WIDTH,2,
f_162690_,HEIGHT,2,
f_162691_,DEPTH,2,
f_162706_,WIDTH,2,
f_162707_,HEIGHT,2,
f_162708_,DEPTH,2,
f_162723_,WIDTH,2,
f_162724_,HEIGHT,2,
f_162725_,DEPTH,2,
f_162741_,WIDTH,2,
f_162742_,HEIGHT,2,
f_162743_,DEPTH,2,
f_162758_,WIDTH,2,
f_162759_,HEIGHT,2,
f_162760_,DEPTH,2,
f_71758_,isNeedingChest,2,
f_162779_,WIDTH,2,
f_162780_,HEIGHT,2,
f_162781_,DEPTH,2,
f_162796_,WIDTH,2,
f_162797_,HEIGHT,2,
f_162798_,DEPTH,2,
f_71815_,isNeedingChest,2,
f_162817_,WIDTH,2,
f_162818_,HEIGHT,2,
f_162819_,DEPTH,2,
f_162834_,WIDTH,2,
f_162835_,HEIGHT,2,
f_162836_,DEPTH,2,
f_71872_,hasPlacedSpawner,2,
f_71950_,pieceClass,2,
f_71951_,weight,2,
f_71952_,placeCount,2,
f_71953_,maxPlaceCount,2,
f_71954_,allowInRow,2,
f_162898_,WIDTH,2,
f_162899_,HEIGHT,2,
f_162900_,DEPTH,2,
f_162915_,WIDTH,2,
f_162916_,HEIGHT,2,
f_162917_,DEPTH,2,
f_72019_,previousPiece,2,
f_72020_,availableBridgePieces,2,
f_72021_,availableCastlePieces,2,
f_72022_,pendingChildren,2,
f_181290_,val$chunkGenerator,2,
f_162957_,this$0,2,
f_73928_,ID,2,
f_73947_,level,2,
f_72056_,FOSSILS,2,
f_72091_,$SwitchMap$net$minecraft$core$Direction,2,
f_162988_,WIDTH,2,
f_162989_,HEIGHT,2,
f_162990_,DEPTH,2,
f_162991_,TOP_POSITION,2,
f_72156_,sourceRoom,2,
f_72157_,coreRoom,2,
f_72158_,childPieces,2,
f_162992_,BIOME_RANGE_CHECK,2,
f_72323_,BASE_GRAY,2,
f_72324_,BASE_LIGHT,2,
f_72325_,BASE_BLACK,2,
f_72326_,DOT_DECO_DATA,2,
f_72327_,LAMP_BLOCK,2,
f_163020_,DO_FILL,2,
f_72328_,FILL_BLOCK,2,
f_72329_,FILL_KEEP,2,
f_163021_,GRIDROOM_WIDTH,2,
f_163022_,GRIDROOM_DEPTH,2,
f_163023_,GRIDROOM_HEIGHT,2,
f_163024_,GRID_WIDTH,2,
f_163025_,GRID_DEPTH,2,
f_163026_,GRID_HEIGHT,2,
f_163027_,GRID_FLOOR_COUNT,2,
f_163028_,GRID_SIZE,2,
f_72330_,GRIDROOM_SOURCE_INDEX,2,
f_72331_,GRIDROOM_TOP_CONNECT_INDEX,2,
f_72332_,GRIDROOM_LEFTWING_CONNECT_INDEX,2,
f_72333_,GRIDROOM_RIGHTWING_CONNECT_INDEX,2,
f_163029_,LEFTWING_INDEX,2,
f_163030_,RIGHTWING_INDEX,2,
f_163031_,PENTHOUSE_INDEX,2,
f_72334_,roomDefinition,2,
f_72397_,mainDesign,2,
f_72427_,mainDesign,2,
f_72443_,index,2,
f_72444_,connections,2,
f_72445_,hasOpening,2,
f_72446_,claimed,2,
f_72447_,isSource,2,
f_72448_,scanIndex,2,
f_72501_,CODEC,2,
f_72502_,BY_NAME,2,
f_72503_,name,2,
f_72519_,WARM_RUINS,2,
f_72520_,RUINS_BRICK,2,
f_72521_,RUINS_CRACKED,2,
f_72522_,RUINS_MOSSY,2,
f_72523_,BIG_RUINS_BRICK,2,
f_72524_,BIG_RUINS_MOSSY,2,
f_72525_,BIG_RUINS_CRACKED,2,
f_72526_,BIG_WARM_RUINS,2,
f_163104_,$SwitchMap$net$minecraft$world$level$levelgen$structure$OceanRuinFeature$Type,2,
f_72559_,biomeType,2,
f_72560_,integrity,2,
f_72563_,isLarge,2,
f_72597_,element,2,
f_72598_,position,2,
f_72599_,rotation,2,
f_72600_,LOGGER,2,
f_72601_,groundLevelDelta,2,
f_72602_,junctions,2,
f_72603_,structureManager,2,
f_72650_,LOGGER,2,
f_163130_,PROBABILITY_OF_GOLD_GONE,2,
f_163131_,PROBABILITY_OF_MAGMA_INSTEAD_OF_NETHERRACK,2,
f_163132_,PROBABILITY_OF_MAGMA_INSTEAD_OF_LAVA,2,
f_163133_,DEFAULT_MOSSINESS,2,
f_72654_,verticalPlacement,2,
f_72655_,properties,2,
f_72735_,CODEC,2,
f_72736_,cold,2,
f_72737_,mossiness,2,
f_72738_,airPocket,2,
f_72739_,overgrown,2,
f_72740_,vines,2,
f_72741_,replaceWithBlackstone,2,
f_72771_,BY_NAME,2,
f_72772_,name,2,
f_72787_,width,2,
f_72788_,height,2,
f_72789_,depth,2,
f_72790_,heightPosition,2,
f_72809_,PIVOT,2,
f_72810_,STRUCTURE_LOCATION_BEACHED,2,
f_72811_,STRUCTURE_LOCATION_OCEAN,2,
f_72823_,isBeached,2,
f_163218_,SMALL_DOOR_WIDTH,2,
f_163219_,SMALL_DOOR_HEIGHT,2,
f_163220_,MAX_DEPTH,2,
f_163221_,LOWEST_Y_POSITION,2,
f_163222_,CHECK_AIR,2,
f_72851_,STRONGHOLD_PIECE_WEIGHTS,2,
f_72852_,currentPieces,2,
f_72853_,imposedPiece,2,
f_72854_,totalWeight,2,
f_72855_,SMOOTH_STONE_SELECTOR,2,
f_72910_,$SwitchMap$net$minecraft$world$level$levelgen$structure$StrongholdPieces$StrongholdPiece$SmallDoorType,2,
f_72911_,$SwitchMap$net$minecraft$core$Direction,2,
f_163251_,WIDTH,2,
f_163252_,HEIGHT,2,
f_163253_,DEPTH,2,
f_72913_,hasPlacedChest,2,
f_72944_,steps,2,
f_163287_,WIDTH,2,
f_163288_,HEIGHT,2,
f_163289_,DEPTH,2,
f_72969_,leftLow,2,
f_72970_,leftHigh,2,
f_72971_,rightLow,2,
f_72972_,rightHigh,2,
f_163324_,WIDTH,2,
f_163325_,HEIGHT,2,
f_163326_,TALL_HEIGHT,2,
f_163327_,DEPTH,2,
f_73031_,isTall,2,
f_73058_,pieceClass,2,
f_73059_,weight,2,
f_73060_,placeCount,2,
f_73061_,maxPlaceCount,2,
f_163343_,WIDTH,2,
f_163344_,HEIGHT,2,
f_163345_,DEPTH,2,
f_73068_,hasPlacedSpawner,2,
f_163364_,WIDTH,2,
f_163365_,HEIGHT,2,
f_163366_,DEPTH,2,
f_163398_,WIDTH,2,
f_163399_,HEIGHT,2,
f_163400_,DEPTH,2,
f_73153_,type,2,
f_163420_,WIDTH,2,
f_163421_,HEIGHT,2,
f_163422_,DEPTH,2,
f_73193_,isSource,2,
f_73233_,previousPiece,2,
f_73234_,portalRoomPiece,2,
f_73235_,pendingChildren,2,
f_163452_,WIDTH,2,
f_163453_,HEIGHT,2,
f_163454_,DEPTH,2,
f_73243_,leftChild,2,
f_73244_,rightChild,2,
f_163474_,WIDTH,2,
f_163475_,HEIGHT,2,
f_163476_,DEPTH,2,
f_73303_,entryDoor,2,
f_163520_,WIDTH,2,
f_163521_,HEIGHT,2,
f_163522_,DEPTH,2,
f_163528_,TAG_REMAINING_INDEXES,2,
f_163529_,TAG_All_INDEXES,2,
f_73360_,all,2,
f_73361_,remaining,2,
f_73383_,boundingBox,2,
f_73384_,genDepth,2,
f_163536_,LOGGER,2,
f_73377_,orientation,2,
f_73378_,mirror,2,
f_73379_,rotation,2,
f_73380_,type,2,
f_73381_,SHAPE_CHECK_BLOCKS,2,
f_73382_,CAVE_AIR,2,
f_73551_,$SwitchMap$net$minecraft$core$Direction,2,
f_73553_,next,2,
f_163590_,INVALID_START_ID,2,
f_73561_,INVALID_START,2,
f_73562_,pieces,2,
f_73564_,random,2,
f_163591_,LOGGER,2,
f_73565_,feature,2,
f_163592_,chunkPos,2,
f_73568_,references,2,
f_163593_,cachedBoundingBox,2,
f_73634_,spawnedWitch,2,
f_73635_,spawnedCat,2,
f_163658_,templateName,2,
f_73656_,template,2,
f_73657_,placeSettings,2,
f_73658_,templatePosition,2,
f_73659_,LOGGER,2,
f_163678_,DEFAULT_SIZE,2,
f_163679_,CLEAR,2,
f_163680_,CORRIDOR,2,
f_163681_,ROOM,2,
f_163682_,START_ROOM,2,
f_163683_,TEST_ROOM,2,
f_163684_,BLOCKED,2,
f_163685_,ROOM_1x1,2,
f_163686_,ROOM_1x2,2,
f_163687_,ROOM_2x2,2,
f_163688_,ROOM_ORIGIN_FLAG,2,
f_163689_,ROOM_DOOR_FLAG,2,
f_163690_,ROOM_STAIRS_FLAG,2,
f_163691_,ROOM_CORRIDOR_FLAG,2,
f_163692_,ROOM_TYPE_MASK,2,
f_163693_,ROOM_ID_MASK,2,
f_73728_,random,2,
f_73729_,baseGrid,2,
f_73730_,thirdFloorGrid,2,
f_73731_,floorRooms,2,
f_73732_,entranceX,2,
f_73733_,entranceY,2,
f_73774_,structureManager,2,
f_73775_,random,2,
f_73776_,startX,2,
f_73777_,startY,2,
f_73839_,rotation,2,
f_73840_,position,2,
f_73841_,wallType,2,
f_73864_,grid,2,
f_73865_,width,2,
f_73866_,height,2,
f_73867_,valueIfOutside,2,
f_73953_,CODEC,2,
f_73954_,INSTANCE,2,
f_73962_,CODEC,2,
f_73963_,minChance,2,
f_73964_,maxChance,2,
f_73965_,minDist,2,
f_73966_,maxDist,2,
f_73967_,axis,2,
f_73993_,CODEC,2,
f_73994_,INSTANCE,2,
f_73995_,replacements,2,
f_74009_,CODEC,2,
f_163720_,PROBABILITY_OF_REPLACING_FULL_BLOCK,2,
f_163721_,PROBABILITY_OF_REPLACING_STAIRS,2,
f_163722_,PROBABILITY_OF_REPLACING_OBSIDIAN,2,
f_163723_,NON_MOSSY_REPLACEMENTS,2,
f_74010_,mossiness,2,
f_74045_,CODEC,2,
f_74046_,STRUCTURE_BLOCK,2,
f_74047_,AIR,2,
f_74048_,STRUCTURE_AND_AIR,2,
f_74049_,toIgnore,2,
f_74063_,CODEC,2,
f_74064_,block,2,
f_74074_,CODEC,2,
f_74075_,integrity,2,
f_74089_,CODEC,2,
f_74090_,blockState,2,
f_74427_,ID,2,
f_74446_,item,2,
f_74100_,CODEC,2,
f_74101_,heightmap,2,
f_74102_,offset,2,
f_74121_,CODEC,2,
f_74122_,INSTANCE,2,
f_74134_,CODEC,2,
f_74135_,INSTANCE,2,
f_74147_,CODEC,2,
f_74148_,minChance,2,
f_74149_,maxChance,2,
f_74150_,minDist,2,
f_74151_,maxDist,2,
f_74174_,CODEC,2,
f_74175_,INSTANCE,2,
f_74187_,CODEC,2,
f_74188_,INSTANCE,2,
f_74198_,CODEC,2,
f_74205_,ALWAYS_TRUE_TEST,2,
f_74206_,LINEAR_POS_TEST,2,
f_74207_,AXIS_ALIGNED_LINEAR_POS_TEST,2,
f_74215_,CODEC,2,
f_74216_,inputPredicate,2,
f_74217_,locPredicate,2,
f_74218_,posPredicate,2,
f_74219_,outputState,2,
f_74220_,outputTag,2,
f_163748_,cannotReplace,2,
f_163749_,CODEC,2,
f_74258_,CODEC,2,
f_74259_,block,2,
f_74260_,probability,2,
f_74275_,CODEC,2,
f_74276_,blockState,2,
f_74277_,probability,2,
f_74292_,CODEC,2,
f_74293_,rules,2,
f_74307_,CODEC,2,
f_74312_,ALWAYS_TRUE_TEST,2,
f_74313_,BLOCK_TEST,2,
f_74314_,BLOCKSTATE_TEST,2,
f_74315_,TAG_TEST,2,
f_74316_,RANDOM_BLOCK_TEST,2,
f_74317_,RANDOM_BLOCKSTATE_TEST,2,
f_74325_,LOGGER,2,
f_163771_,STRUCTURE_DIRECTORY_NAME,2,
f_163772_,STRUCTURE_FILE_EXTENSION,2,
f_163773_,STRUCTURE_TEXT_FILE_EXTENSION,2,
f_74326_,structureRepository,2,
f_74327_,fixerUpper,2,
f_74328_,resourceManager,2,
f_74329_,generatedDir,2,
f_74361_,mirror,2,
f_74362_,rotation,2,
f_74363_,rotationPivot,2,
f_74364_,ignoreEntities,2,
f_74366_,boundingBox,2,
f_74367_,keepLiquids,2,
f_74368_,random,2,
f_74369_,palette,2,
f_74370_,processors,2,
f_74371_,knownShape,2,
f_74372_,finalizeEntities,2,
f_74422_,list,2,
f_74456_,BLOCK_IGNORE,2,
f_74457_,BLOCK_ROT,2,
f_74458_,GRAVITY,2,
f_74459_,JIGSAW_REPLACEMENT,2,
f_74460_,RULE,2,
f_74461_,NOP,2,
f_74462_,BLOCK_AGE,2,
f_74463_,BLACKSTONE_REPLACE,2,
f_74464_,LAVA_SUBMERGED_BLOCK,2,
f_163784_,PROTECTED_BLOCKS,2,
f_74465_,SINGLE_CODEC,2,
f_74466_,LIST_OBJECT_CODEC,2,
f_74467_,DIRECT_CODEC,2,
f_74468_,LIST_CODEC,2,
f_163789_,PALETTE_TAG,2,
f_163790_,PALETTE_LIST_TAG,2,
f_163791_,ENTITIES_TAG,2,
f_163792_,BLOCKS_TAG,2,
f_163793_,BLOCK_TAG_POS,2,
f_163794_,BLOCK_TAG_STATE,2,
f_163795_,BLOCK_TAG_NBT,2,
f_163796_,ENTITY_TAG_POS,2,
f_163797_,ENTITY_TAG_BLOCKPOS,2,
f_163798_,ENTITY_TAG_NBT,2,
f_163799_,SIZE_TAG,2,
f_163800_,CHUNK_SIZE,2,
f_74482_,palettes,2,
f_74483_,entityInfoList,2,
f_74484_,size,2,
f_74485_,author,2,
f_74642_,$SwitchMap$net$minecraft$world$level$block$Rotation,2,
f_74643_,$SwitchMap$net$minecraft$world$level$block$Mirror,2,
f_74645_,blocks,2,
f_74646_,cache,2,
f_74660_,DEFAULT_BLOCK_STATE,2,
f_74661_,ids,2,
f_74662_,lastId,2,
f_74675_,pos,2,
f_74676_,state,2,
f_74677_,nbt,2,
f_74683_,pos,2,
f_74684_,blockPos,2,
f_74685_,nbt,2,
f_74690_,CODEC,2,
f_74691_,tag,2,
f_74702_,WHITE_TERRACOTTA,2,
f_74703_,ORANGE_TERRACOTTA,2,
f_74704_,TERRACOTTA,2,
f_74705_,YELLOW_TERRACOTTA,2,
f_74706_,BROWN_TERRACOTTA,2,
f_74707_,RED_TERRACOTTA,2,
f_74708_,LIGHT_GRAY_TERRACOTTA,2,
f_163819_,MAX_CLAY_DEPTH,2,
f_74709_,clayBands,2,
f_74710_,seed,2,
f_74711_,pillarNoise,2,
f_74712_,pillarRoofNoise,2,
f_74713_,clayBandsOffsetNoise,2,
f_74751_,BASALT,2,
f_74752_,BLACKSTONE,2,
f_74753_,GRAVEL,2,
f_74754_,FLOOR_BLOCK_STATES,2,
f_74755_,CEILING_BLOCK_STATES,2,
f_74762_,DIRECT_CODEC,2,
f_74763_,CODEC,2,
f_74764_,surfaceBuilder,2,
f_74765_,config,2,
f_163861_,ID,2,
f_163879_,item,2,
f_74829_,WHITE_TERRACOTTA,2,
f_74830_,ORANGE_TERRACOTTA,2,
f_74831_,TERRACOTTA,2,
f_74862_,icebergRoofNoise,2,
f_74863_,seed,2,
f_74864_,PACKED_ICE,2,
f_74865_,SNOW_BLOCK,2,
f_74866_,AIR,2,
f_74867_,GRAVEL,2,
f_74868_,ICE,2,
f_74861_,icebergNoise,2,
f_74984_,seed,2,
f_74985_,floorNoises,2,
f_74986_,ceilingNoises,2,
f_74987_,patchNoise,2,
f_75031_,seed,2,
f_75032_,AIR,2,
f_75033_,decorationNoise,2,
f_75065_,seed,2,
f_75066_,decorationNoise,2,
f_75067_,AIR,2,
f_75068_,GRAVEL,2,
f_75069_,SOUL_SAND,2,
f_75157_,SOUL_SAND,2,
f_75158_,SOUL_SOIL,2,
f_75159_,GRAVEL,2,
f_75160_,BLOCK_STATES,2,
f_75218_,GIANT_TREE_TAIGA,2,
f_75167_,SWAMP,2,
f_75168_,BADLANDS,2,
f_75169_,WOODED_BADLANDS,2,
f_75170_,ERODED_BADLANDS,2,
f_75171_,FROZEN_OCEAN,2,
f_75172_,NETHER,2,
f_75173_,NETHER_FOREST,2,
f_75174_,SOUL_SAND_VALLEY,2,
f_75175_,BASALT_DELTAS,2,
f_75176_,NOPE,2,
f_75178_,SAND,2,
f_75179_,RED_SAND,2,
f_75180_,WHITE_TERRACOTTA,2,
f_75181_,MYCELIUM,2,
f_75182_,SOUL_SAND,2,
f_75183_,NETHERRACK,2,
f_75184_,ENDSTONE,2,
f_75185_,CRIMSON_NYLIUM,2,
f_75186_,WARPED_NYLIUM,2,
f_75187_,NETHER_WART_BLOCK,2,
f_75188_,WARPED_WART_BLOCK,2,
f_75189_,BLACKSTONE,2,
f_75190_,BASALT,2,
f_75191_,MAGMA,2,
f_75192_,configuredCodec,2,
f_75193_,DIRT,2,
f_75194_,GRASS_BLOCK,2,
f_75195_,PODZOL,2,
f_75196_,GRAVEL,2,
f_75197_,STONE,2,
f_75177_,COARSE_DIRT,2,
f_75198_,CONFIG_PODZOL,2,
f_75199_,CONFIG_GRAVEL,2,
f_75200_,CONFIG_GRASS,2,
f_75201_,CONFIG_STONE,2,
f_75202_,CONFIG_COARSE_DIRT,2,
f_75203_,CONFIG_DESERT,2,
f_75204_,CONFIG_OCEAN_SAND,2,
f_75205_,CONFIG_FULL_SAND,2,
f_75206_,CONFIG_BADLANDS,2,
f_75207_,CONFIG_MYCELIUM,2,
f_75208_,CONFIG_HELL,2,
f_75209_,CONFIG_SOUL_SAND_VALLEY,2,
f_75210_,CONFIG_THEEND,2,
f_75211_,CONFIG_CRIMSON_FOREST,2,
f_75212_,CONFIG_WARPED_FOREST,2,
f_75213_,CONFIG_BASALT_DELTAS,2,
f_75214_,DEFAULT,2,
f_75215_,MOUNTAIN,2,
f_75216_,SHATTERED_SAVANNA,2,
f_75217_,GRAVELLY_MOUNTAIN,2,
f_75241_,CODEC,2,
f_75242_,topMaterial,2,
f_75243_,underMaterial,2,
f_75244_,underwaterMaterial,2,
f_75289_,WHITE_TERRACOTTA,2,
f_75290_,ORANGE_TERRACOTTA,2,
f_75291_,TERRACOTTA,2,
f_164288_,minLimitNoise,2,
f_164289_,maxLimitNoise,2,
f_164290_,mainNoise,2,
f_75321_,xo,2,
f_75322_,yo,2,
f_75323_,zo,2,
f_164305_,SHIFT_UP_EPSILON,2,
f_75324_,p,2,
f_164344_,INPUT_FACTOR,2,
f_164345_,TARGET_DEVIATION,2,
f_75373_,valueFactor,2,
f_75374_,first,2,
f_75375_,second,2,
f_164358_,ROUND_OFF,2,
f_75390_,noiseLevels,2,
f_75391_,amplitudes,2,
f_75392_,lowestFreqValueFactor,2,
f_75393_,lowestFreqInputFactor,2,
f_75432_,noiseLevels,2,
f_75433_,highestFreqValueFactor,2,
f_75434_,highestFreqInputFactor,2,
f_75453_,GRADIENT,2,
f_75454_,xo,2,
f_75455_,yo,2,
f_75456_,zo,2,
f_75457_,SQRT_3,2,
f_75458_,F2,2,
f_75459_,G2,2,
f_75460_,p,2,
f_75350_,ANY,2,
f_75351_,ERROR_INTS_ONLY,2,
f_75352_,min,2,
f_75353_,max,2,
f_75488_,DIRECTIONS,2,
f_75489_,pos,2,
f_75518_,map,2,
f_164421_,CACHE_SIZE,2,
f_75519_,lastSectionKeys,2,
f_75520_,lastSections,2,
f_75521_,cacheEnabled,2,
f_164422_,NO_COMPUTED_LEVEL,2,
f_75537_,levelCount,2,
f_75538_,queues,2,
f_75539_,computedLevels,2,
f_75540_,firstQueuedLevel,2,
f_75541_,hasWork,2,
f_75603_,val$minQueueSize,2,
f_75604_,this$0,2,
f_75612_,val$minMapSize,2,
f_75613_,this$0,2,
f_164423_,SIZE,2,
f_164424_,SELF_SOURCE,2,
f_75630_,chunkSource,2,
f_75631_,layer,2,
f_75632_,storage,2,
f_75633_,pos,2,
f_75634_,DIRECTIONS,2,
f_75635_,runningLightUpdates,2,
f_164425_,CACHE_SIZE,2,
f_75636_,lastChunkPos,2,
f_75637_,lastChunk,2,
f_164440_,LIGHT_AND_DATA,2,
f_164441_,LIGHT_ONLY,2,
f_164442_,EMPTY,2,
f_75727_,EMPTY_DATA,2,
f_75728_,dataSectionSet,2,
f_75729_,toMarkNoData,2,
f_75730_,toMarkData,2,
f_75731_,visibleSectionData,2,
f_75732_,updatingSectionData,2,
f_75733_,changedSections,2,
f_75734_,sectionsAffectedByLightUpdates,2,
f_75735_,queuedSections,2,
f_75736_,hasToRemove,2,
f_75737_,DIRECTIONS,2,
f_75738_,layer,2,
f_75739_,chunkSource,2,
f_75740_,untrustedSections,2,
f_75741_,columnsToRetainQueuedDataFor,2,
f_75742_,toRemove,2,
f_75800_,$SwitchMap$net$minecraft$core$Direction,2,
f_164443_,MAX_SOURCE_LEVEL,2,
f_164444_,LIGHT_SECTION_PADDING,2,
f_164445_,levelHeightAccessor,2,
f_75802_,blockEngine,2,
f_75803_,skyEngine,2,
f_75839_,DIRECTIONS,2,
f_75840_,HORIZONTALS,2,
f_75860_,HORIZONTALS,2,
f_75861_,sectionsWithSources,2,
f_75862_,sectionsToAddSourcesTo,2,
f_75863_,sectionsToRemoveSourcesFrom,2,
f_75864_,columnsWithSkySources,2,
f_75865_,hasSourceInconsistencies,2,
f_75898_,$SwitchMap$net$minecraft$core$Direction,2,
f_75900_,currentLowestY,2,
f_75901_,topSections,2,
f_164460_,map,2,
f_164471_,X_BITS,2,
f_164472_,Z_BITS,2,
f_164473_,Y_BITS,2,
f_164474_,Y_OFFSET,2,
f_164475_,Z_OFFSET,2,
f_164476_,X_OFFSET,2,
f_164477_,OUTER_MASK,2,
f_164478_,lastPos,2,
f_164479_,lastOuterKey,2,
f_164480_,minSize,2,
f_75947_,FALLING,2,
f_75948_,LEVEL,2,
f_164507_,CACHE_SIZE,2,
f_75949_,OCCLUSION_CACHE,2,
f_75950_,shapes,2,
f_76103_,defaultFluidState,2,
f_76104_,FLUID_STATE_REGISTRY,2,
f_76105_,stateDefinition,2,
f_76146_,CODEC,2,
f_164510_,AMOUNT_MAX,2,
f_164511_,AMOUNT_FULL,2,
f_76191_,EMPTY,2,
f_76192_,FLOWING_WATER,2,
f_76193_,WATER,2,
f_76194_,FLOWING_LAVA,2,
f_76195_,LAVA,2,
f_164528_,MIN_LEVEL_CUTOFF,2,
f_76321_,NETHER_WOOD,2,
f_76270_,BAMBOO_SAPLING,2,
f_76271_,BAMBOO,2,
f_76272_,WOOL,2,
f_76273_,EXPLOSIVE,2,
f_76274_,LEAVES,2,
f_76275_,GLASS,2,
f_76276_,ICE,2,
f_76277_,CACTUS,2,
f_76278_,STONE,2,
f_76279_,METAL,2,
f_76280_,SNOW,2,
f_76281_,HEAVY_METAL,2,
f_76282_,BARRIER,2,
f_76283_,PISTON,2,
f_164530_,MOSS,2,
f_76285_,VEGETABLE,2,
f_76286_,EGG,2,
f_76287_,CAKE,2,
f_164531_,AMETHYST,2,
f_164532_,POWDER_SNOW,2,
f_76288_,color,2,
f_76289_,pushReaction,2,
f_76290_,blocksMotion,2,
f_76291_,flammable,2,
f_76292_,liquid,2,
f_76296_,AIR,2,
f_76293_,solidBlocking,2,
f_76294_,replaceable,2,
f_76295_,solid,2,
f_76297_,STRUCTURAL_AIR,2,
f_76298_,PORTAL,2,
f_76299_,CLOTH_DECORATION,2,
f_76300_,PLANT,2,
f_76301_,WATER_PLANT,2,
f_76302_,REPLACEABLE_PLANT,2,
f_76303_,REPLACEABLE_FIREPROOF_PLANT,2,
f_76304_,REPLACEABLE_WATER_PLANT,2,
f_76305_,WATER,2,
f_76306_,BUBBLE_COLUMN,2,
f_76307_,LAVA,2,
f_76308_,TOP_SNOW,2,
f_76309_,FIRE,2,
f_76310_,DECORATION,2,
f_76311_,WEB,2,
f_164533_,SCULK,2,
f_76312_,BUILDABLE_GLASS,2,
f_76313_,CLAY,2,
f_76314_,DIRT,2,
f_76315_,GRASS,2,
f_76316_,ICE_SOLID,2,
f_76317_,SAND,2,
f_76318_,SPONGE,2,
f_76319_,SHULKER_SHELL,2,
f_76320_,WOOD,2,
f_76340_,pushReaction,2,
f_76341_,blocksMotion,2,
f_76342_,flammable,2,
f_76343_,liquid,2,
f_76344_,replaceable,2,
f_76345_,solid,2,
f_76346_,color,2,
f_76347_,solidBlocking,2,
f_76361_,COLOR_BLUE,2,
f_76362_,COLOR_BROWN,2,
f_76363_,COLOR_GREEN,2,
f_76364_,COLOR_RED,2,
f_76365_,COLOR_BLACK,2,
f_76366_,GOLD,2,
