searge,name,side,desc
C_2591_,net.minecraft.world.level.levelgen.structure.TemplateStructurePiece,2,
C_2592_,net.minecraft.world.level.levelgen.structure.WoodlandMansionPieces,2,
C_2592_$C_2594_,net.minecraft.world.level.levelgen.structure.WoodlandMansionPieces$FirstFloorRoomCollection,2,
C_2592_$C_2595_,net.minecraft.world.level.levelgen.structure.WoodlandMansionPieces$FloorRoomCollection,2,
C_2592_$C_2596_,net.minecraft.world.level.levelgen.structure.WoodlandMansionPieces$MansionGrid,2,
C_2592_$C_2597_,net.minecraft.world.level.levelgen.structure.WoodlandMansionPieces$MansionPiecePlacer,2,
C_2592_$C_2598_,net.minecraft.world.level.levelgen.structure.WoodlandMansionPieces$PlacementData,2,
C_2592_$C_2599_,net.minecraft.world.level.levelgen.structure.WoodlandMansionPieces$SecondFloorRoomCollection,2,
C_2592_$C_2600_,net.minecraft.world.level.levelgen.structure.WoodlandMansionPieces$SimpleGrid,2,
C_2592_$C_2601_,net.minecraft.world.level.levelgen.structure.WoodlandMansionPieces$ThirdFloorRoomCollection,2,
C_2592_$C_2602_,net.minecraft.world.level.levelgen.structure.WoodlandMansionPieces$WoodlandMansionPiece,2,
C_141424_,net.minecraft.world.level.levelgen.structure.package-info,2,
C_183026_,net.minecraft.world.level.levelgen.structure.pieces.PieceGenerator,2,
C_183026_$C_183027_,net.minecraft.world.level.levelgen.structure.pieces.PieceGenerator$Context,2,
C_196114_,net.minecraft.world.level.levelgen.structure.pieces.PieceGeneratorSupplier,2,
C_196114_$C_196115_,net.minecraft.world.level.levelgen.structure.pieces.PieceGeneratorSupplier$Context,2,
C_183028_,net.minecraft.world.level.levelgen.structure.pieces.PiecesContainer,2,
C_183029_,net.minecraft.world.level.levelgen.structure.pieces.StructurePieceSerializationContext,2,
C_183030_,net.minecraft.world.level.levelgen.structure.pieces.StructurePiecesBuilder,2,
C_183031_,net.minecraft.world.level.levelgen.structure.pieces.package-info,2,
C_2605_,net.minecraft.world.level.levelgen.structure.templatesystem.AlwaysTrueTest,2,
C_2606_,net.minecraft.world.level.levelgen.structure.templatesystem.AxisAlignedLinearPosTest,2,
C_2607_,net.minecraft.world.level.levelgen.structure.templatesystem.BlackstoneReplaceProcessor,2,
C_2608_,net.minecraft.world.level.levelgen.structure.templatesystem.BlockAgeProcessor,2,
C_2609_,net.minecraft.world.level.levelgen.structure.templatesystem.BlockIgnoreProcessor,2,
C_2610_,net.minecraft.world.level.levelgen.structure.templatesystem.BlockMatchTest,2,
C_2611_,net.minecraft.world.level.levelgen.structure.templatesystem.BlockRotProcessor,2,
C_2612_,net.minecraft.world.level.levelgen.structure.templatesystem.BlockStateMatchTest,2,
C_141437_,net.minecraft.advancements.critereon.package-info,2,
C_2613_,net.minecraft.world.level.levelgen.structure.templatesystem.GravityProcessor,2,
C_2614_,net.minecraft.world.level.levelgen.structure.templatesystem.JigsawReplacementProcessor,2,
C_2615_,net.minecraft.world.level.levelgen.structure.templatesystem.LavaSubmergedBlockProcessor,2,
C_2616_,net.minecraft.world.level.levelgen.structure.templatesystem.LinearPosTest,2,
C_2617_,net.minecraft.world.level.levelgen.structure.templatesystem.NopProcessor,2,
C_2618_,net.minecraft.world.level.levelgen.structure.templatesystem.PosAlwaysTrueTest,2,
C_2619_,net.minecraft.world.level.levelgen.structure.templatesystem.PosRuleTest,2,
C_2620_,net.minecraft.world.level.levelgen.structure.templatesystem.PosRuleTestType,2,
C_2621_,net.minecraft.world.level.levelgen.structure.templatesystem.ProcessorRule,2,
C_141425_,net.minecraft.world.level.levelgen.structure.templatesystem.ProtectedBlockProcessor,2,
C_2622_,net.minecraft.world.level.levelgen.structure.templatesystem.RandomBlockMatchTest,2,
C_2623_,net.minecraft.world.level.levelgen.structure.templatesystem.RandomBlockStateMatchTest,2,
C_2624_,net.minecraft.world.level.levelgen.structure.templatesystem.RuleProcessor,2,
C_2625_,net.minecraft.world.level.levelgen.structure.templatesystem.RuleTest,2,
C_2626_,net.minecraft.world.level.levelgen.structure.templatesystem.RuleTestType,2,
C_2627_,net.minecraft.world.level.levelgen.structure.templatesystem.StructureManager,2,
C_2628_,net.minecraft.world.level.levelgen.structure.templatesystem.StructurePlaceSettings,2,
C_2629_,net.minecraft.world.level.levelgen.structure.templatesystem.StructureProcessor,2,
C_2630_,net.minecraft.world.level.levelgen.structure.templatesystem.StructureProcessorList,2,
C_2633_,net.minecraft.world.level.levelgen.structure.templatesystem.StructureProcessorType,2,
C_2634_,net.minecraft.world.level.levelgen.structure.templatesystem.StructureTemplate,2,
C_2634_$1,net.minecraft.world.level.levelgen.structure.templatesystem.StructureTemplate$1,2,
C_2634_$C_2636_,net.minecraft.world.level.levelgen.structure.templatesystem.StructureTemplate$Palette,2,
C_2634_$C_2637_,net.minecraft.world.level.levelgen.structure.templatesystem.StructureTemplate$SimplePalette,2,
C_2634_$C_2638_,net.minecraft.world.level.levelgen.structure.templatesystem.StructureTemplate$StructureBlockInfo,2,
C_2634_$C_2639_,net.minecraft.world.level.levelgen.structure.templatesystem.StructureTemplate$StructureEntityInfo,2,
C_2640_,net.minecraft.world.level.levelgen.structure.templatesystem.TagMatchTest,2,
C_141426_,net.minecraft.world.level.levelgen.structure.templatesystem.package-info,2,
C_141430_,net.minecraft.world.level.levelgen.synth.BlendedNoise,2,
C_2661_,net.minecraft.world.level.levelgen.synth.ImprovedNoise,2,
C_141431_,net.minecraft.world.level.levelgen.synth.NoiseUtils,2,
C_141442_,net.minecraft.advancements.package-info,2,
C_2663_,net.minecraft.world.level.levelgen.synth.NormalNoise,2,
C_2663_$C_183032_,net.minecraft.world.level.levelgen.synth.NormalNoise$NoiseParameters,2,
C_2664_,net.minecraft.world.level.levelgen.synth.PerlinNoise,2,
C_2665_,net.minecraft.world.level.levelgen.synth.PerlinSimplexNoise,2,
C_2666_,net.minecraft.world.level.levelgen.synth.SimplexNoise,2,
C_141432_,net.minecraft.world.level.levelgen.synth.package-info,2,
C_2668_,net.minecraft.world.level.lighting.BlockLightEngine,2,
C_2669_,net.minecraft.world.level.lighting.BlockLightSectionStorage,2,
C_2669_$C_2670_,net.minecraft.world.level.lighting.BlockLightSectionStorage$BlockDataLayerStorageMap,2,
C_2671_,net.minecraft.world.level.lighting.DataLayerStorageMap,2,
C_2672_,net.minecraft.world.level.lighting.DynamicGraphMinFixedPoint,2,
C_2672_$1,net.minecraft.world.level.lighting.DynamicGraphMinFixedPoint$1,2,
C_2672_$2,net.minecraft.world.level.lighting.DynamicGraphMinFixedPoint$2,2,
C_2676_,net.minecraft.world.level.lighting.LayerLightEngine,2,
C_2677_,net.minecraft.world.level.lighting.LayerLightEventListener,2,
C_2677_$C_2678_,net.minecraft.world.level.lighting.LayerLightEventListener$DummyLightLayerEventListener,2,
C_2679_,net.minecraft.world.level.lighting.LayerLightSectionStorage,2,
C_2679_$1,net.minecraft.world.level.lighting.LayerLightSectionStorage$1,2,
C_2681_,net.minecraft.world.level.lighting.LevelLightEngine,2,
C_2682_,net.minecraft.world.level.lighting.LightEventListener,2,
C_2683_,net.minecraft.world.level.lighting.SkyLightEngine,2,
C_2684_,net.minecraft.world.level.lighting.SkyLightSectionStorage,2,
C_2684_$1,net.minecraft.world.level.lighting.SkyLightSectionStorage$1,2,
C_2684_$C_2686_,net.minecraft.world.level.lighting.SkyLightSectionStorage$SkyDataLayerStorageMap,2,
C_141433_,net.minecraft.world.level.lighting.SpatialLongSet,2,
C_141433_$C_141434_,net.minecraft.world.level.lighting.SpatialLongSet$InternalMap,2,
C_141435_,net.minecraft.world.level.lighting.package-info,2,
C_2687_,net.minecraft.world.level.material.EmptyFluid,2,
C_2688_,net.minecraft.world.level.material.FlowingFluid,2,
C_2688_$1,net.minecraft.world.level.material.FlowingFluid$1,2,
C_2690_,net.minecraft.world.level.material.Fluid,2,
C_2691_,net.minecraft.world.level.material.FluidState,2,
C_2692_,net.minecraft.world.level.material.Fluids,2,
C_141436_,net.minecraft.world.level.material.FogType,2,
C_2693_,net.minecraft.world.level.material.LavaFluid,2,
C_2693_$C_2694_,net.minecraft.world.level.material.LavaFluid$Flowing,2,
C_2693_$C_2695_,net.minecraft.world.level.material.LavaFluid$Source,2,
C_2696_,net.minecraft.world.level.material.Material,2,
C_2696_$C_2697_,net.minecraft.world.level.material.Material$Builder,2,
C_2749_,net.minecraft.commands.BrigadierExceptions,2,
C_2698_,net.minecraft.world.level.material.MaterialColor,2,
C_2698_$C_183033_,net.minecraft.world.level.material.MaterialColor$Brightness,2,
C_2699_,net.minecraft.world.level.material.PushReaction,2,
C_2700_,net.minecraft.world.level.material.WaterFluid,2,
C_2700_$C_2701_,net.minecraft.world.level.material.WaterFluid$Flowing,2,
C_2700_$C_2702_,net.minecraft.world.level.material.WaterFluid$Source,2,
C_141438_,net.minecraft.world.level.material.package-info,2,
C_141445_,net.minecraft.world.level.package-info,2,
C_141446_,net.minecraft.world.level.pathfinder.AmphibiousNodeEvaluator,2,
C_2747_,net.minecraft.world.level.pathfinder.BinaryHeap,2,
C_2748_,net.minecraft.world.level.pathfinder.BlockPathTypes,2,
C_2750_,net.minecraft.world.level.pathfinder.FlyNodeEvaluator,2,
C_2751_,net.minecraft.world.level.pathfinder.Node,2,
C_2752_,net.minecraft.world.level.pathfinder.NodeEvaluator,2,
C_2753_,net.minecraft.world.level.pathfinder.Path,2,
C_2754_,net.minecraft.world.level.pathfinder.PathComputationType,2,
C_2755_,net.minecraft.world.level.pathfinder.PathFinder,2,
C_2756_,net.minecraft.world.level.pathfinder.SwimNodeEvaluator,2,
C_2757_,net.minecraft.world.level.pathfinder.Target,2,
C_2759_,net.minecraft.world.level.pathfinder.WalkNodeEvaluator,2,
C_141447_,net.minecraft.world.level.pathfinder.package-info,2,
C_2760_,net.minecraft.world.level.portal.PortalForcer,2,
C_2761_,net.minecraft.world.level.portal.PortalInfo,2,
C_2762_,net.minecraft.world.level.portal.PortalShape,2,
C_141448_,net.minecraft.world.level.portal.package-info,2,
C_141449_,net.minecraft.world.level.redstone.Redstone,2,
C_141450_,net.minecraft.world.level.redstone.package-info,2,
C_2764_,net.minecraft.world.level.saveddata.SavedData,2,
C_2765_,net.minecraft.world.level.saveddata.maps.MapBanner,2,
C_2765_$1,net.minecraft.world.level.saveddata.maps.MapBanner$1,2,
C_2773_,net.minecraft.commands.CommandFunction,2,
C_2773_$C_2774_,net.minecraft.commands.CommandFunction$CacheableFunction,2,
C_2773_$C_2775_,net.minecraft.commands.CommandFunction$CommandEntry,2,
C_2773_$C_2776_,net.minecraft.commands.CommandFunction$Entry,2,
C_2773_$C_2777_,net.minecraft.commands.CommandFunction$FunctionEntry,2,
C_2767_,net.minecraft.world.level.saveddata.maps.MapDecoration,2,
C_2767_$C_2768_,net.minecraft.world.level.saveddata.maps.MapDecoration$Type,2,
C_2769_,net.minecraft.world.level.saveddata.maps.MapFrame,2,
C_2770_,net.minecraft.world.level.saveddata.maps.MapIndex,2,
C_2771_,net.minecraft.world.level.saveddata.maps.MapItemSavedData,2,
C_2771_$C_2772_,net.minecraft.world.level.saveddata.maps.MapItemSavedData$HoldingPlayer,2,
C_2771_$C_141451_,net.minecraft.world.level.saveddata.maps.MapItemSavedData$MapPatch,2,
C_141452_,net.minecraft.world.level.saveddata.maps.package-info,2,
C_141453_,net.minecraft.world.level.saveddata.package-info,2,
C_2778_,net.minecraft.world.level.storage.CommandStorage,2,
C_2778_$C_2779_,net.minecraft.world.level.storage.CommandStorage$Container,2,
C_183034_,net.minecraft.world.level.storage.DataVersion,2,
C_2780_,net.minecraft.world.level.storage.DerivedLevelData,2,
C_2781_,net.minecraft.world.level.storage.DimensionDataStorage,2,
C_2782_,net.minecraft.world.level.storage.LevelData,2,
C_2783_,net.minecraft.world.level.storage.LevelResource,2,
C_2784_,net.minecraft.world.level.storage.LevelStorageException,2,
C_2785_,net.minecraft.world.level.storage.LevelStorageSource,2,
C_2785_$C_2786_,net.minecraft.world.level.storage.LevelStorageSource$LevelStorageAccess,2,
C_2785_$C_2786_$1,net.minecraft.world.level.storage.LevelStorageSource$LevelStorageAccess$1,2,
C_2785_$C_2786_$2,net.minecraft.world.level.storage.LevelStorageSource$LevelStorageAccess$2,2,
C_2789_,net.minecraft.world.level.storage.LevelSummary,2,
C_2789_$C_141454_,net.minecraft.world.level.storage.LevelSummary$BackupStatus,2,
C_2790_,net.minecraft.world.level.storage.LevelVersion,2,
C_2792_,net.minecraft.world.level.storage.PlayerDataStorage,2,
C_2793_,net.minecraft.world.level.storage.PrimaryLevelData,2,
C_2794_,net.minecraft.world.level.storage.ServerLevelData,2,
C_2795_,net.minecraft.world.level.storage.WorldData,2,
C_2796_,net.minecraft.world.level.storage.WritableLevelData,2,
C_2799_,net.minecraft.world.level.storage.loot.BuiltInLootTables,2,
C_2802_,net.minecraft.world.level.storage.loot.Deserializers,2,
C_2803_,net.minecraft.world.level.storage.loot.GsonAdapterFactory,2,
C_2803_$C_2805_,net.minecraft.world.level.storage.loot.GsonAdapterFactory$Builder,2,
C_2803_$C_141455_,net.minecraft.world.level.storage.loot.GsonAdapterFactory$InlineSerializer,2,
C_2803_$C_2807_,net.minecraft.world.level.storage.loot.GsonAdapterFactory$JsonAdapter,2,
C_141456_,net.minecraft.world.level.storage.loot.IntRange,2,
C_141456_$C_141457_,net.minecraft.world.level.storage.loot.IntRange$IntChecker,2,
C_141456_$C_141458_,net.minecraft.world.level.storage.loot.IntRange$IntLimiter,2,
C_141456_$C_141459_,net.minecraft.world.level.storage.loot.IntRange$Serializer,2,
C_141460_,net.minecraft.world.level.storage.loot.ItemModifierManager,2,
C_141460_$C_141461_,net.minecraft.world.level.storage.loot.ItemModifierManager$FunctionSequence,2,
C_2827_,net.minecraft.commands.CommandRuntimeException,2,
C_2811_,net.minecraft.world.level.storage.loot.LootContext,2,
C_2811_$C_2813_,net.minecraft.world.level.storage.loot.LootContext$Builder,2,
C_2811_$C_2814_,net.minecraft.world.level.storage.loot.LootContext$DynamicDrop,2,
C_2811_$C_2815_,net.minecraft.world.level.storage.loot.LootContext$EntityTarget,2,
C_2811_$C_2815_$C_2816_,net.minecraft.world.level.storage.loot.LootContext$EntityTarget$Serializer,2,
C_2817_,net.minecraft.world.level.storage.loot.LootContextUser,2,
C_2818_,net.minecraft.world.level.storage.loot.LootPool,2,
C_2818_$C_2820_,net.minecraft.world.level.storage.loot.LootPool$Builder,2,
C_2818_$C_2821_,net.minecraft.world.level.storage.loot.LootPool$Serializer,2,
C_2822_,net.minecraft.world.level.storage.loot.LootTable,2,
C_2822_$C_2824_,net.minecraft.world.level.storage.loot.LootTable$Builder,2,
C_2822_$C_2825_,net.minecraft.world.level.storage.loot.LootTable$Serializer,2,
C_2826_,net.minecraft.world.level.storage.loot.LootTables,2,
C_2828_,net.minecraft.world.level.storage.loot.PredicateManager,2,
C_2828_$C_2830_,net.minecraft.world.level.storage.loot.PredicateManager$CompositePredicate,2,
C_2835_,net.minecraft.world.level.storage.loot.Serializer,2,
C_2836_,net.minecraft.world.level.storage.loot.SerializerType,2,
C_2837_,net.minecraft.world.level.storage.loot.ValidationContext,2,
C_2838_,net.minecraft.world.level.storage.loot.entries.AlternativesEntry,2,
C_2838_$C_2839_,net.minecraft.world.level.storage.loot.entries.AlternativesEntry$Builder,2,
C_2840_,net.minecraft.world.level.storage.loot.entries.ComposableEntryContainer,2,
C_2841_,net.minecraft.world.level.storage.loot.entries.CompositeEntryBase,2,
C_2841_$1,net.minecraft.world.level.storage.loot.entries.CompositeEntryBase$1,2,
C_2841_$C_2843_,net.minecraft.world.level.storage.loot.entries.CompositeEntryBase$CompositeEntryConstructor,2,
C_2844_,net.minecraft.world.level.storage.loot.entries.DynamicLoot,2,
C_2844_$C_2846_,net.minecraft.world.level.storage.loot.entries.DynamicLoot$Serializer,2,
C_2847_,net.minecraft.world.level.storage.loot.entries.EmptyLootItem,2,
C_2847_$C_2849_,net.minecraft.world.level.storage.loot.entries.EmptyLootItem$Serializer,2,
C_2850_,net.minecraft.world.level.storage.loot.entries.EntryGroup,2,
C_2850_$C_141462_,net.minecraft.world.level.storage.loot.entries.EntryGroup$Builder,2,
C_2851_,net.minecraft.world.level.storage.loot.entries.LootItem,2,
C_2851_$C_2853_,net.minecraft.world.level.storage.loot.entries.LootItem$Serializer,2,
C_2854_,net.minecraft.world.level.storage.loot.entries.LootPoolEntries,2,
C_2855_,net.minecraft.world.level.storage.loot.entries.LootPoolEntry,2,
C_2856_,net.minecraft.world.level.storage.loot.entries.LootPoolEntryContainer,2,
C_2856_$C_2857_,net.minecraft.world.level.storage.loot.entries.LootPoolEntryContainer$Builder,2,
C_2856_$C_2858_,net.minecraft.world.level.storage.loot.entries.LootPoolEntryContainer$Serializer,2,
C_2859_,net.minecraft.world.level.storage.loot.entries.LootPoolEntryType,2,
C_2860_,net.minecraft.world.level.storage.loot.entries.LootPoolSingletonContainer,2,
C_2860_$1,net.minecraft.world.level.storage.loot.entries.LootPoolSingletonContainer$1,2,
C_2860_$C_2862_,net.minecraft.world.level.storage.loot.entries.LootPoolSingletonContainer$Builder,2,
C_2860_$C_2863_,net.minecraft.world.level.storage.loot.entries.LootPoolSingletonContainer$DummyBuilder,2,
C_2860_$C_2864_,net.minecraft.world.level.storage.loot.entries.LootPoolSingletonContainer$EntryBase,2,
C_2860_$C_2865_,net.minecraft.world.level.storage.loot.entries.LootPoolSingletonContainer$EntryConstructor,2,
C_2860_$C_2866_,net.minecraft.world.level.storage.loot.entries.LootPoolSingletonContainer$Serializer,2,
C_2867_,net.minecraft.world.level.storage.loot.entries.LootTableReference,2,
C_2867_$C_2869_,net.minecraft.world.level.storage.loot.entries.LootTableReference$Serializer,2,
C_2870_,net.minecraft.world.level.storage.loot.entries.SequentialEntry,2,
C_2870_$C_141463_,net.minecraft.world.level.storage.loot.entries.SequentialEntry$Builder,2,
C_2871_,net.minecraft.world.level.storage.loot.entries.TagEntry,2,
C_2871_$1,net.minecraft.world.level.storage.loot.entries.TagEntry$1,2,
C_2871_$C_2873_,net.minecraft.world.level.storage.loot.entries.TagEntry$Serializer,2,
C_141464_,net.minecraft.world.level.storage.loot.entries.package-info,2,
C_2874_,net.minecraft.world.level.storage.loot.functions.ApplyBonusCount,2,
C_2874_$C_2876_,net.minecraft.world.level.storage.loot.functions.ApplyBonusCount$BinomialWithBonusCount,2,
C_2874_$C_2877_,net.minecraft.world.level.storage.loot.functions.ApplyBonusCount$Formula,2,
C_2874_$C_2878_,net.minecraft.world.level.storage.loot.functions.ApplyBonusCount$FormulaDeserializer,2,
C_2874_$C_2879_,net.minecraft.world.level.storage.loot.functions.ApplyBonusCount$OreDrops,2,
C_2874_$C_2880_,net.minecraft.world.level.storage.loot.functions.ApplyBonusCount$Serializer,2,
C_2874_$C_2881_,net.minecraft.world.level.storage.loot.functions.ApplyBonusCount$UniformBonusCount,2,
C_2890_,net.minecraft.commands.CommandSource,2,
C_2890_$1,net.minecraft.commands.CommandSource$1,2,
C_2882_,net.minecraft.world.level.storage.loot.functions.ApplyExplosionDecay,2,
C_2882_$C_2884_,net.minecraft.world.level.storage.loot.functions.ApplyExplosionDecay$Serializer,2,
C_2885_,net.minecraft.world.level.storage.loot.functions.CopyBlockState,2,
C_2885_$C_2887_,net.minecraft.world.level.storage.loot.functions.CopyBlockState$Builder,2,
C_2885_$C_2888_,net.minecraft.world.level.storage.loot.functions.CopyBlockState$Serializer,2,
C_2892_,net.minecraft.world.level.storage.loot.functions.CopyNameFunction,2,
C_2892_$C_2894_,net.minecraft.world.level.storage.loot.functions.CopyNameFunction$NameSource,2,
C_2892_$C_2895_,net.minecraft.world.level.storage.loot.functions.CopyNameFunction$Serializer,2,
C_2896_,net.minecraft.world.level.storage.loot.functions.CopyNbtFunction,2,
C_2896_$C_2898_,net.minecraft.world.level.storage.loot.functions.CopyNbtFunction$Builder,2,
C_2896_$C_2899_,net.minecraft.world.level.storage.loot.functions.CopyNbtFunction$CopyOperation,2,
C_2896_$C_2901_,net.minecraft.world.level.storage.loot.functions.CopyNbtFunction$MergeStrategy,2,
C_2896_$C_2901_$1,net.minecraft.world.level.storage.loot.functions.CopyNbtFunction$MergeStrategy$1,2,
C_2896_$C_2901_$2,net.minecraft.world.level.storage.loot.functions.CopyNbtFunction$MergeStrategy$2,2,
C_2896_$C_2901_$3,net.minecraft.world.level.storage.loot.functions.CopyNbtFunction$MergeStrategy$3,2,
C_2896_$C_2905_,net.minecraft.world.level.storage.loot.functions.CopyNbtFunction$Serializer,2,
C_2906_,net.minecraft.world.level.storage.loot.functions.EnchantRandomlyFunction,2,
C_2906_$C_2908_,net.minecraft.world.level.storage.loot.functions.EnchantRandomlyFunction$Builder,2,
C_2906_$C_2909_,net.minecraft.world.level.storage.loot.functions.EnchantRandomlyFunction$Serializer,2,
C_2910_,net.minecraft.world.level.storage.loot.functions.EnchantWithLevelsFunction,2,
C_2910_$C_2912_,net.minecraft.world.level.storage.loot.functions.EnchantWithLevelsFunction$Builder,2,
C_2910_$C_2913_,net.minecraft.world.level.storage.loot.functions.EnchantWithLevelsFunction$Serializer,2,
C_2914_,net.minecraft.world.level.storage.loot.functions.ExplorationMapFunction,2,
C_2914_$C_2916_,net.minecraft.world.level.storage.loot.functions.ExplorationMapFunction$Builder,2,
C_2914_$C_2917_,net.minecraft.world.level.storage.loot.functions.ExplorationMapFunction$Serializer,2,
C_2918_,net.minecraft.world.level.storage.loot.functions.FillPlayerHead,2,
C_2918_$C_2919_,net.minecraft.world.level.storage.loot.functions.FillPlayerHead$Serializer,2,
C_2920_,net.minecraft.world.level.storage.loot.functions.FunctionUserBuilder,2,
C_2921_,net.minecraft.world.level.storage.loot.functions.LimitCount,2,
C_2921_$C_2923_,net.minecraft.world.level.storage.loot.functions.LimitCount$Serializer,2,
C_2924_,net.minecraft.world.level.storage.loot.functions.LootItemConditionalFunction,2,
C_2924_$C_2925_,net.minecraft.world.level.storage.loot.functions.LootItemConditionalFunction$Builder,2,
C_2924_$C_2926_,net.minecraft.world.level.storage.loot.functions.LootItemConditionalFunction$DummyBuilder,2,
C_2924_$C_2927_,net.minecraft.world.level.storage.loot.functions.LootItemConditionalFunction$Serializer,2,
C_2928_,net.minecraft.world.level.storage.loot.functions.LootItemFunction,2,
C_2928_$C_2929_,net.minecraft.world.level.storage.loot.functions.LootItemFunction$Builder,2,
C_2930_,net.minecraft.world.level.storage.loot.functions.LootItemFunctionType,2,
C_2931_,net.minecraft.world.level.storage.loot.functions.LootItemFunctions,2,
C_2932_,net.minecraft.world.level.storage.loot.functions.LootingEnchantFunction,2,
C_2932_$C_2934_,net.minecraft.world.level.storage.loot.functions.LootingEnchantFunction$Builder,2,
C_2932_$C_2935_,net.minecraft.world.level.storage.loot.functions.LootingEnchantFunction$Serializer,2,
C_2936_,net.minecraft.world.level.storage.loot.functions.SetAttributesFunction,2,
C_2936_$1,net.minecraft.world.level.storage.loot.functions.SetAttributesFunction$1,2,
C_2936_$C_141465_,net.minecraft.world.level.storage.loot.functions.SetAttributesFunction$Builder,2,
C_2936_$C_2938_,net.minecraft.world.level.storage.loot.functions.SetAttributesFunction$Modifier,2,
C_2936_$C_141466_,net.minecraft.world.level.storage.loot.functions.SetAttributesFunction$ModifierBuilder,2,
C_2936_$C_2939_,net.minecraft.world.level.storage.loot.functions.SetAttributesFunction$Serializer,2,
C_141467_,net.minecraft.world.level.storage.loot.functions.SetBannerPatternFunction,2,
C_141467_$C_141468_,net.minecraft.world.level.storage.loot.functions.SetBannerPatternFunction$Builder,2,
C_141467_$C_141469_,net.minecraft.world.level.storage.loot.functions.SetBannerPatternFunction$Serializer,2,
C_2940_,net.minecraft.world.level.storage.loot.functions.SetContainerContents,2,
C_2940_$C_2942_,net.minecraft.world.level.storage.loot.functions.SetContainerContents$Builder,2,
C_2940_$C_2943_,net.minecraft.world.level.storage.loot.functions.SetContainerContents$Serializer,2,
C_2944_,net.minecraft.world.level.storage.loot.functions.SetContainerLootTable,2,
C_2944_$C_2946_,net.minecraft.world.level.storage.loot.functions.SetContainerLootTable$Serializer,2,
C_141470_,net.minecraft.world.level.storage.loot.functions.SetEnchantmentsFunction,2,
C_141470_$C_141471_,net.minecraft.world.level.storage.loot.functions.SetEnchantmentsFunction$Builder,2,
C_141470_$C_141472_,net.minecraft.world.level.storage.loot.functions.SetEnchantmentsFunction$Serializer,2,
C_2947_,net.minecraft.world.level.storage.loot.functions.SetItemCountFunction,2,
C_2947_$C_2949_,net.minecraft.world.level.storage.loot.functions.SetItemCountFunction$Serializer,2,
C_2950_,net.minecraft.world.level.storage.loot.functions.SetItemDamageFunction,2,
C_2950_$C_2952_,net.minecraft.world.level.storage.loot.functions.SetItemDamageFunction$Serializer,2,
C_2953_,net.minecraft.world.level.storage.loot.functions.SetLoreFunction,2,
C_2953_$C_141473_,net.minecraft.world.level.storage.loot.functions.SetLoreFunction$Builder,2,
C_2953_$C_2954_,net.minecraft.world.level.storage.loot.functions.SetLoreFunction$Serializer,2,
C_2955_,net.minecraft.world.level.storage.loot.functions.SetNameFunction,2,
C_2955_$C_2957_,net.minecraft.world.level.storage.loot.functions.SetNameFunction$Serializer,2,
C_2958_,net.minecraft.world.level.storage.loot.functions.SetNbtFunction,2,
C_2958_$C_2960_,net.minecraft.world.level.storage.loot.functions.SetNbtFunction$Serializer,2,
C_183035_,net.minecraft.world.level.storage.loot.functions.SetPotionFunction,2,
C_183035_$C_183036_,net.minecraft.world.level.storage.loot.functions.SetPotionFunction$Serializer,2,
C_2969_,net.minecraft.commands.CommandSourceStack,2,
C_2961_,net.minecraft.world.level.storage.loot.functions.SetStewEffectFunction,2,
C_2961_$C_2963_,net.minecraft.world.level.storage.loot.functions.SetStewEffectFunction$Builder,2,
C_2961_$C_2964_,net.minecraft.world.level.storage.loot.functions.SetStewEffectFunction$Serializer,2,
C_2965_,net.minecraft.world.level.storage.loot.functions.SmeltItemFunction,2,
C_2965_$C_2967_,net.minecraft.world.level.storage.loot.functions.SmeltItemFunction$Serializer,2,
C_141474_,net.minecraft.world.level.storage.loot.functions.package-info,2,
C_141475_,net.minecraft.world.level.storage.loot.package-info,2,
C_2968_,net.minecraft.world.level.storage.loot.parameters.LootContextParam,2,
C_2970_,net.minecraft.world.level.storage.loot.parameters.LootContextParamSet,2,
C_2970_$C_2972_,net.minecraft.world.level.storage.loot.parameters.LootContextParamSet$Builder,2,
C_2973_,net.minecraft.world.level.storage.loot.parameters.LootContextParamSets,2,
C_2974_,net.minecraft.world.level.storage.loot.parameters.LootContextParams,2,
C_141476_,net.minecraft.world.level.storage.loot.parameters.package-info,2,
C_2975_,net.minecraft.world.level.storage.loot.predicates.AlternativeLootItemCondition,2,
C_2975_$C_2977_,net.minecraft.world.level.storage.loot.predicates.AlternativeLootItemCondition$Builder,2,
C_2975_$C_2978_,net.minecraft.world.level.storage.loot.predicates.AlternativeLootItemCondition$Serializer,2,
C_2979_,net.minecraft.world.level.storage.loot.predicates.BonusLevelTableCondition,2,
C_2979_$C_2981_,net.minecraft.world.level.storage.loot.predicates.BonusLevelTableCondition$Serializer,2,
C_2982_,net.minecraft.world.level.storage.loot.predicates.ConditionReference,2,
C_2982_$C_2984_,net.minecraft.world.level.storage.loot.predicates.ConditionReference$Serializer,2,
C_2985_,net.minecraft.world.level.storage.loot.predicates.ConditionUserBuilder,2,
C_2986_,net.minecraft.world.level.storage.loot.predicates.DamageSourceCondition,2,
C_2986_$C_2988_,net.minecraft.world.level.storage.loot.predicates.DamageSourceCondition$Serializer,2,
C_2989_,net.minecraft.world.level.storage.loot.predicates.EntityHasScoreCondition,2,
C_2989_$C_141477_,net.minecraft.world.level.storage.loot.predicates.EntityHasScoreCondition$Builder,2,
